Mesh;Loadcase;LOAD_N;SIG_0_ABS;SIG_0;sigma0;m;V_mesh;A_mesh;Pf_mesh;S_mesh;VF_Gauss26;PF_Gauss26
48x72x6;POR-50.8x0x1.5-PIA-A-RAW;3.45;False;1.0;5023.91504;50;;0.927032768;0.6042738185967317;5023.91504;;0.6042738185967317
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;1;13670.54588;;1.0;117.109406;13670.54588;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;2;4669.38184;;1.0;117.109406;4669.38184;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;3;1595.708008;;1.0;117.109406;1595.708008;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;4;545.426512;;1.0;117.109406;545.426512;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;5;186.5033876;;1.0;117.109406;186.5033876;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;6;63.8239556;;1.0;117.109406;63.8239556;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;7;21.88094904;;1.0;117.109406;21.88094904;1.0
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;8;7.53368808;;0.99999999999734;117.109406;7.53368808;0.99999999999734
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;9;2.620710372;;0.9999807476963632;117.109406;2.620710372;0.9999807476963632
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;10;0.934440792;;0.9892610213632428;117.109406;0.934440792;0.9892610213632428
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;11;0.3526390196;;0.8651690278965918;117.109406;0.3526390196;0.8651690278965918
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;12;0.1494865416;;0.6301752058877014;117.109406;0.1494865416;0.6301752058877014
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;13;0.0765938536;;0.4494734048211616;117.109406;0.0765938536;0.4494734048211616
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;14;0.0488433428;;0.3596554531541215;117.109406;0.0488433428;0.3596554531541215
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;15;0.03699563444;;0.3265835464342008;117.109406;0.03699563444;0.3265835464342008
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;16;0.030951526;;0.3211749770268746;117.109406;0.030951526;0.3211749770268746
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;17;0.02718239836;;0.3286242428180467;117.109406;0.02718239836;0.3286242428180467
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;18;0.024426179;;0.3424820916199806;117.109406;0.024426179;0.3424820916199806
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;19;0.0222079698;;0.3600909688276841;117.109406;0.0222079698;0.3600909688276841
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;20;0.02033259532;;0.3803877320196987;117.109406;0.02033259532;0.3803877320196987
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;21;0.01870704068;;0.4029425381562268;117.109406;0.01870704068;0.4029425381562268
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;22;0.01727883332;;0.4275733519516337;117.109406;0.01727883332;0.4275733519516337
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;23;0.01601321624;;0.4541797608540862;117.109406;0.01601321624;0.4541797608540862
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;24;0.01488469728;;0.4826765151759191;117.109406;0.01488469728;0.4826765151759191
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;25;0.01387313008;;0.5129543779358003;117.109406;0.01387313008;0.5129543779358003
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;26;0.01296246052;;0.54487324883374;117.109406;0.01296246052;0.54487324883374
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;27;0.01213938836;;0.5782430130202351;117.109406;0.01213938836;0.5782430130202351
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;28;0.0113927722;;0.6128153561181559;117.109406;0.0113927722;0.6128153561181559
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;29;0.01071320196;;0.6482781968458706;117.109406;0.01071320196;0.6482781968458706
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;30;0.01009278184;;0.6842571752595814;117.109406;0.01009278184;0.6842571752595814
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;31;0.00952472912;;0.7203127050933528;117.109406;0.00952472912;0.7203127050933528
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;32;0.00900320524;;0.7559478179989104;117.109406;0.00900320524;0.7559478179989104
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;33;0.00852323604;;0.7906247375723414;117.109406;0.00852323604;0.7906247375723414
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;34;0.00808045828;;0.8237808517381706;117.109406;0.00808045828;0.8237808517381706
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;35;0.00767102884;;0.8548573115006426;117.109406;0.00767102884;0.8548573115006426
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;36;0.00729173516;;0.8833407207132447;117.109406;0.00729173516;0.8833407207132447
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;37;0.00693960024;;0.9087894703687396;117.109406;0.00693960024;0.9087894703687396
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;38;0.00661213556;;0.9308831067738792;117.109406;0.00661213556;0.9308831067738792
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;39;0.0063070096;;0.949446080977698;117.109406;0.0063070096;0.949446080977698
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;40;0.00602226844;;0.9644770587675294;117.109406;0.00602226844;0.9644770587675294
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;41;0.00575612392;;0.9761478530812971;117.109406;0.00575612392;0.9761478530812971
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;42;0.00550698024;;0.9847884609563295;117.109406;0.00550698024;0.9847884609563295
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;43;0.00527344832;;0.9908497963197104;117.109406;0.00527344832;0.9908497963197104
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;44;0.0050541968;;0.9948488808899888;117.109406;0.0050541968;0.9948488808899888
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;45;0.00484812492;;0.9973104819198264;117.109406;0.00484812492;0.9973104819198264
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;46;0.00465418816;;0.9987108066417996;117.109406;0.00465418816;0.9987108066417996
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;47;0.0044714492;;0.9994392345005776;117.109406;0.0044714492;0.9994392345005776
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;48;0.0042990716;;0.9997815770358688;117.109406;0.0042990716;0.9997815770358688
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;49;0.00413631556;;0.999924963253903;117.109406;0.00413631556;0.999924963253903
4x4;PWH-200x200x1-PIA-V-AVG;40.0;True;100.0;100.0;50;0.003982435912;;0.999977650876685;117.109406;0.003982435912;0.999977650876685
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;1;13670.334;;1.0;117.1094;13670.334;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;2;4670.22704;;1.0;117.1094;4670.22704;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;3;1596.0896;;1.0;117.1094;1596.0896;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;4;545.576292;;1.0;117.1094;545.576292;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;5;186.555832;;1.0;117.1094;186.555832;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;6;63.840782;;1.0;117.1094;63.840782;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;7;21.8853512;;1.0;117.1094;21.8853512;1.0
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;8;7.53417204;;0.9999999999973448;117.1094;7.53417204;0.9999999999973448
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;9;2.620093824;;0.9999806983583484;117.1094;2.620093824;0.9999806983583484
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;10;0.933595596;;0.989216866839748;117.1094;0.933595596;0.989216866839748
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;11;0.3518089356;;0.8645314256478904;117.1094;0.3518089356;0.8645314256478904
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;12;0.1487242876;;0.6282943687510396;117.1094;0.1487242876;0.6282943687510396
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;13;0.075900264;;0.4464895345298008;117.1094;0.075900264;0.4464895345298008
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;14;0.04821134;;0.3559512526310118;117.1094;0.04821134;0.3559512526310118
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;15;0.03641704844;;0.3224062735972036;117.1094;0.03641704844;0.3224062735972036
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;16;0.03041908892;;0.3166359489181978;117.1094;0.03041908892;0.3166359489181978
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;17;0.02669025772;;0.3237634954791668;117.1094;0.02669025772;0.3237634954791668
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;18;0.02396930196;;0.3373050208923869;117.1094;0.02396930196;0.3373050208923869
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;19;0.02178245784;;0.3545936076280301;117.1094;0.02178245784;0.3545936076280301
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;20;0.01993485728;;0.37455851898087;117.1094;0.01993485728;0.37455851898087
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;21;0.01833401808;;0.3967703840852109;117.1094;0.01833401808;0.3967703840852109
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;22;0.0169281438;;0.4210548698072209;117.1094;0.0169281438;0.4210548698072209
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;23;0.0156825632;;0.4473126334518668;117.1094;0.0156825632;0.4473126334518668
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;24;0.01457206532;;0.4754648960140794;117.1094;0.01457206532;0.4754648960140794
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;25;0.01357695088;;0.5054158998842802;117.1094;0.01357695088;0.5054158998842802
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;26;0.0126812784;;0.5370345173469118;117.1094;0.0126812784;0.5370345173469118
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;27;0.01187190788;;0.5701427976931273;117.1094;0.01187190788;0.5701427976931273
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;28;0.0111379046;;0.6045082922175622;117.1094;0.0111379046;0.6045082922175622
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;29;0.01046996564;;0.6398335946166671;117.1094;0.01046996564;0.6398335946166671
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;30;0.00986030696;;0.67576008100216;117.1094;0.00986030696;0.67576008100216
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;31;0.00930223988;;0.7118631315741231;117.1094;0.00930223988;0.7118631315741231
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;32;0.0087900022;;0.7476585635848922;117.1094;0.0087900022;0.7476585635848922
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;33;0.00831868684;;0.7826179870378986;117.1094;0.00831868684;0.7826179870378986
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;34;0.00788397156;;0.816182199007228;117.1094;0.00788397156;0.816182199007228
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;35;0.00748219852;;0.847794652982582;117.1094;0.00748219852;0.847794652982582
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;36;0.00711000244;;0.8769231873514491;117.1094;0.00711000244;0.8769231873514491
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;37;0.00676458188;;0.9031109247233742;117.1094;0.00676458188;0.9031109247233742
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;38;0.00644343764;;0.9260066759381196;117.1094;0.00644343764;0.9260066759381196
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;39;0.00614429124;;0.945399079319408;117.1094;0.00614429124;0.945399079319408
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;40;0.00586519808;;0.9612459720415256;117.1094;0.00586519808;0.9612459720415256
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;41;0.00560443384;;0.9736799011796882;117.1094;0.00560443384;0.9736799011796882
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;42;0.00536039844;;0.982995538285874;117.1094;0.00536039844;0.982995538285874
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;43;0.00513167912;;0.9896190002001056;117.1094;0.00513167912;0.9896190002001056
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;44;0.0049170484;;0.9940571411609048;117.1094;0.0049170484;0.9940571411609048
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;45;0.00471537792;;0.9968372957959616;117.1094;0.00471537792;0.9968372957959616
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;46;0.00452562096;;0.998450651209972;117.1094;0.00452562096;0.998450651209972
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;47;0.00434686664;;0.9993091660748552;117.1094;0.00434686664;0.9993091660748552
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;48;0.00417832516;;0.9997232269331624;117.1094;0.00417832516;0.9997232269331624
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;49;0.00401919196;;0.999901807235813;117.1094;0.00401919196;0.999901807235813
4x4;PWH-200x200x1-PIA-V-RAW;40.0;True;100.0;100.0;50;0.003868813628;;0.9999696637692028;117.1094;0.003868813628;0.9999696637692028
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;1;54440.91;;1.0;117.567123;54440.91;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;2;18522.25976;;1.0;117.567123;18522.25976;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;3;6302.31836;;1.0;117.567123;6302.31836;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;4;2144.512452;;1.0;117.567123;2144.512452;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;5;729.78784;;1.0;117.567123;729.78784;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;6;248.3992308;;1.0;117.567123;248.3992308;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;7;84.5867232;;1.0;117.567123;84.5867232;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;8;28.83614732;;1.0;117.567123;28.83614732;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;9;9.85704804;;1.0;117.567123;9.85704804;1.0
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;10;3.392233848;;0.9999999630511216;117.567123;3.392233848;0.9999999630511216
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;11;1.187094332;;0.9991246878837404;117.567123;1.187094332;0.9991246878837404
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;12;0.432507336;;0.9510007457005965;117.567123;0.432507336;0.9510007457005965
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;13;0.1723256408;;0.7565281109475986;117.567123;0.1723256408;0.7565281109475986
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;14;0.080985844;;0.5418549799519945;117.567123;0.080985844;0.5418549799519945
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;15;0.0475671032;;0.4166732679236373;117.567123;0.0475671032;0.4166732679236373
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;16;0.0342213884;;0.3661242978923931;117.567123;0.0342213884;0.3661242978923931
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;17;0.0279954206;;0.354982172577126;117.567123;0.0279954206;0.354982172577126
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;18;0.02442508376;;0.3622196349012213;117.567123;0.02442508376;0.3622196349012213
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;19;0.02194875108;;0.3782157038556107;117.567123;0.02194875108;0.3782157038556107
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;20;0.02000212484;;0.3989572848546185;117.567123;0.02000212484;0.3989572848546185
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;21;0.01836713216;;0.4228181441683679;117.567123;0.01836713216;0.4228181441683679
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;22;0.01694902032;;0.449130845197434;117.567123;0.01694902032;0.449130845197434
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;23;0.01569905876;;0.4775915508656916;117.567123;0.01569905876;0.4775915508656916
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;24;0.0145868212;;0.5080051634815617;117.567123;0.0145868212;0.5080051634815617
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;25;0.01359091328;;0.5401960494321106;117.567123;0.01359091328;0.5401960494321106
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;26;0.01269487664;;0.5739596454569074;117.567123;0.01269487664;0.5739596454569074
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;27;0.01188539436;;0.6090380293043707;117.567123;0.01188539436;0.6090380293043707
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;28;0.01115118152;;0.6450999433244546;117.567123;0.01115118152;0.6450999433244546
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;29;0.0104831988;;0.681758601013361;117.567123;0.0104831988;0.681758601013361
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;30;0.00987353828;;0.7185488714448756;117.567123;0.00987353828;0.7185488714448756
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;31;0.00931543576;;0.7549420396703191;117.567123;0.00931543576;0.7549420396703191
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;32;0.00880320744;;0.7903655437846263;117.567123;0.00880320744;0.7903655437846263
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;33;0.00833193304;;0.8242199685728051;117.567123;0.00833193304;0.8242199685728051
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;34;0.00789720564;;0.8559055010269783;117.567123;0.00789720564;0.8559055010269783
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;35;0.00749542752;;0.884874867704532;117.567123;0.00749542752;0.884874867704532
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;36;0.00712324912;;0.9106590276498244;117.567123;0.00712324912;0.9106590276498244
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;37;0.00677783972;;0.932922047074628;117.567123;0.00677783972;0.932922047074628
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;38;0.00645666012;;0.9514916744609482;117.567123;0.00645666012;0.9514916744609482
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;39;0.00615751372;;0.966384751899741;117.567123;0.00615751372;0.966384751899741
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;40;0.00587837816;;0.9778067423642792;117.567123;0.00587837816;0.9778067423642792
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;41;0.00561758272;;0.9861337523656982;117.567123;0.00561758272;0.9861337523656982
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;42;0.00537348492;;0.991862816184248;117.567123;0.00537348492;0.991862816184248
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;43;0.00514471344;;0.9955537694711571;117.567123;0.00514471344;0.9955537694711571
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;44;0.004930004;;0.9977601745229704;117.567123;0.004930004;0.9977601745229704
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;45;0.00472824508;;0.9989714750968174;117.567123;0.00472824508;0.9989714750968174
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;46;0.00453840568;;0.999575008541734;117.567123;0.00453840568;0.999575008541734
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;47;0.00435958056;;0.9998443058353929;117.567123;0.00435958056;0.9998443058353929
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;48;0.004190912;;0.999950276525715;117.567123;0.004190912;0.999950276525715
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;49;0.0040316852;;0.9999864232508446;117.567123;0.0040316852;0.9999864232508446
4x4;PWH-400x400x1-PIA-V-AVG;40.0;True;100.0;100.0;50;0.003881178796;;0.9999968998402992;117.567123;0.003881178796;0.9999968998402992
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;1;54440.8672;;1.0;117.56712;54440.8672;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;2;18522.24804;;1.0;117.56712;18522.24804;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;3;6302.3076;;1.0;117.56712;6302.3076;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;4;2144.504396;;1.0;117.56712;2144.504396;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;5;729.78424;;1.0;117.56712;729.78424;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;6;248.3964996;;1.0;117.56712;248.3964996;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;7;84.5846712;;1.0;117.56712;84.5846712;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;8;28.83447648;;1.0;117.56712;28.83447648;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;9;9.8557024;;1.0;117.56712;9.8557024;1.0
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;10;3.391038416;;0.9999999628274504;117.56712;3.391038416;0.9999999628274504
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;11;1.186048152;;0.9991192378287724;117.56712;1.186048152;0.9991192378287724
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;12;0.431585312;;0.9506846477278325;117.56712;0.431585312;0.9506846477278325
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;13;0.1715068816;;0.754888237807525;117.56712;0.1715068816;0.754888237807525
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;14;0.0802557692;;0.5386196482652799;117.56712;0.0802557692;0.5386196482652799
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;15;0.0469138696;;0.4123392661883925;117.56712;0.0469138696;0.4123392661883925
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;16;0.03363514692;;0.3611542321360133;117.56712;0.03363514692;0.3611542321360133
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;17;0.02746732532;;0.3496248067054887;117.56712;0.02746732532;0.3496248067054887
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;18;0.02394762636;;0.3565875086603532;117.56712;0.02394762636;0.3565875086603532
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;19;0.02151551096;;0.3723563587276823;117.56712;0.02151551096;0.3723563587276823
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;20;0.01960750484;;0.3928899758476019;117.56712;0.01960750484;0.3928899758476019
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;21;0.01800645144;;0.4165549384444471;117.56712;0.01800645144;0.4165549384444471
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;22;0.01661835052;;0.4426850962736371;117.56712;0.01661835052;0.4426850962736371
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;23;0.01539484224;;0.4709767539309226;117.56712;0.01539484224;0.4709767539309226
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;24;0.01430612152;;0.5012436375718755;117.56712;0.01430612152;0.5012436375718755
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;25;0.01333116088;;0.5333170964800855;117.56712;0.01333116088;0.5333170964800855
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;26;0.01245389508;;0.5670029265556974;117.56712;0.01245389508;0.5670029265556974
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;27;0.01166112908;;0.6020479035763091;117.56712;0.01166112908;0.6020479035763091
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;28;0.01094218716;;0.6381419383908661;117.56712;0.01094218716;0.6381419383908661
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;29;0.01028789952;;0.6748973193725195;117.56712;0.01028789952;0.6748973193725195
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;30;0.00969062372;;0.711859953000431;117.56712;0.00969062372;0.711859953000431
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;31;0.00914382188;;0.7485101271556085;117.56712;0.00914382188;0.7485101271556085
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;32;0.00864195824;;0.7842791891799556;117.56712;0.00864195824;0.7842791891799556
4x4;PWH-400x400x1-PIA-V-RAW;40.0;True;100.0;100.0;33;0.00818004272;;0.8185594753291172;117.56712;0.00818004272;0.8185594753291172
